NU_INSCRICAO;TP_COR_RACA;TP_ESCOLA;SG_UF_RESIDENCIA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q002;Q006
210060711133;3;1;GO;475.0;398.7;453.7;344.7;400.0;E;B
210061707970;1;1;RN;546.0;578.2;558.0;527.8;640.0;E;D
210058076329;0;3;SP;558.1;499.1;495.8;538.4;680.0;E;H
210058997670;1;1;SP;521.3;570.9;551.1;659.7;840.0;G;J
210061396774;3;2;CE;418.9;443.1;411.7;703.8;760.0;E;C
210060244717;3;1;MG;471.1;560.7;577.7;541.5;840.0;D;C
210059391447;3;1;MA;409.3;437.1;481.5;444.3;820.0;E;B
210058722522;1;2;PA;537.4;627.8;613.7;551.8;840.0;E;F
210059310274;1;1;PR;508.3;585.0;603.8;395.7;820.0;G;G
210058764945;3;1;DF;387.8;499.6;464.6;414.3;600.0;F;I
210061559480;1;1;RS;520.1;572.2;538.8;519.7;600.0;E;E
210059625335;3;1;MT;422.9;533.4;533.9;610.9;520.0;E;C
210060182433;1;2;SP;501.7;513.7;487.3;591.5;700.0;E;G
210061141487;3;2;MG;338.6;420.9;430.0;408.1;580.0;B;E
210059328821;3;2;RJ;477.5;480.1;506.1;440.1;480.0;E;C
210058202444;3;1;SE;569.1;561.3;534.8;625.4;800.0;E;A
210058165169;1;2;PR;494.4;507.3;504.6;502.0;0.0;D;D
210061323396;3;1;SP;490.3;431.4;395.4;444.0;720.0;G;H
210059085742;3;1;PA;486.1;437.5;424.3;391.1;300.0;C;A
210059013269;1;1;MG;585.8;552.1;573.3;656.9;720.0;G;J
210061933027;3;2;AL;458.1;468.0;467.6;356.3;380.0;E;B
210060410814;0;1;PB;436.9;506.4;498.0;475.9;600.0;E;C
210060813350;3;1;PI;513.0;500.0;500.5;539.4;680.0;E;B
210058484065;2;1;BA;478.2;419.3;426.0;460.9;540.0;E;B
210058571353;1;1;SC;585.5;526.3;405.5;541.2;840.0;C;E
210060499375;2;1;MG;487.1;572.5;542.3;385.1;560.0;B;D
210060143867;1;3;MG;654.4;571.7;599.7;697.4;820.0;F;H
210058343741;3;1;PA;402.0;481.4;430.1;497.5;560.0;D;B
210061838781;1;1;SC;521.2;549.6;548.1;600.9;520.0;G;M
210058291927;1;1;MG;574.8;529.5;572.1;574.1;660.0;E;D
210059650363;1;2;MG;382.5;537.7;497.2;532.3;680.0;C;B
210059552268;1;1;SP;532.3;525.9;526.2;612.8;340.0;E;E
210061651350;1;1;MG;417.5;471.6;457.5;434.1;680.0;E;I
210061910078;1;1;RJ;521.3;582.5;551.5;461.6;400.0;E;G
210061945248;1;2;PB;427.3;469.1;477.0;403.6;740.0;C;C
210061232628;2;1;AP;463.9;492.0;470.6;392.7;520.0;B;B
210059987524;3;1;PA;429.5;412.9;495.3;447.8;480.0;E;B
210058253030;1;2;RJ;525.1;601.4;605.8;588.1;780.0;G;G
210060034541;1;2;MG;495.4;558.6;512.4;690.8;580.0;E;D
210058517580;3;1;BA;414.4;482.6;430.5;339.1;620.0;C;A
210058076265;1;2;SP;518.0;577.8;586.9;638.5;740.0;F;I
210059725882;3;1;PR;568.9;600.3;527.7;488.6;820.0;E;E
210059225339;1;3;PE;551.9;594.2;533.3;692.0;800.0;D;H
210060248271;2;2;CE;379.7;505.6;442.7;336.6;0.0;B;B
210061083749;3;1;SC;483.5;402.3;324.0;361.5;640.0;B;B
210060683330;3;2;GO;507.0;530.7;527.2;532.3;580.0;E;F
210060849926;3;1;BA;482.3;539.2;526.2;563.1;600.0;F;D
210058090047;1;1;AL;458.9;518.0;473.6;506.4;460.0;D;C
210060759975;1;2;PB;562.4;598.6;528.6;438.2;740.0;G;I
210058653764;1;1;MG;470.5;537.8;508.2;533.0;760.0;C;D
210058420156;3;1;MG;634.4;653.4;586.0;697.7;760.0;F;C
210058707725;1;1;PB;472.4;587.7;598.1;430.9;600.0;E;A
210060522625;1;3;PB;497.3;526.8;458.2;475.0;860.0;A;E
210058744280;1;1;DF;655.4;568.8;502.6;663.5;980.0;G;Q
210061784951;1;1;RN;414.9;493.8;421.2;433.7;540.0;B;A
210058300162;1;1;CE;549.9;412.6;407.6;557.1;920.0;E;B
210060432771;3;1;CE;467.7;513.8;495.5;353.4;760.0;C;C
210059641508;4;2;PR;517.5;426.9;493.3;685.9;880.0;D;C
210058089835;3;2;PE;488.4;479.6;530.6;631.6;300.0;E;F
210058651455;3;2;PA;396.5;418.8;406.1;381.0;600.0;B;C
210058178407;1;1;CE;568.5;429.5;567.1;424.0;800.0;C;C
210061912490;2;2;BA;448.2;401.1;425.4;636.7;340.0;E;B
210059732506;1;1;MA;461.3;404.1;368.6;345.0;440.0;E;G
210058843196;1;1;BA;580.6;623.3;589.3;622.4;740.0;F;H
210059040230;2;1;PA;424.4;559.3;595.3;681.1;620.0;E;B
210061904373;0;1;SP;507.4;597.6;593.9;645.8;700.0;F;K
210061454452;1;2;AL;477.2;576.8;530.6;393.4;920.0;E;C
210060009724;1;2;RS;492.9;560.1;519.0;534.6;380.0;D;E
210059355108;3;1;PI;405.5;478.1;499.4;530.7;520.0;E;B
210061649846;1;3;RJ;610.2;615.5;579.9;761.0;960.0;G;D
210060643203;3;3;AL;438.3;440.0;475.5;364.8;760.0;F;F
210061450535;1;1;PR;474.1;473.5;481.3;430.7;560.0;E;D
210059527459;3;1;PE;551.8;538.1;583.2;468.9;640.0;D;B
210059486489;3;1;PE;381.8;412.7;503.1;408.9;660.0;H;A
210060428020;1;1;RJ;539.1;623.6;640.8;617.7;520.0;E;D
210059668341;3;1;PB;492.9;536.4;499.7;640.5;0.0;G;B
210061883719;3;2;PA;462.4;455.0;417.0;365.4;920.0;B;F
210059153124;1;1;PB;634.6;540.1;463.6;617.5;700.0;F;K
210058854045;3;1;PA;351.0;414.8;398.8;356.1;0.0;D;A
210059329245;3;1;PA;448.3;502.2;476.1;387.5;400.0;G;L
210059748749;1;1;PE;361.8;481.2;512.6;335.7;560.0;B;C
210061009405;3;1;PA;527.9;563.6;508.9;372.4;540.0;B;B
210059214238;3;1;MG;549.3;464.8;447.6;557.6;340.0;D;C
210061498033;2;1;SP;0.0;510.2;497.5;0.0;680.0;E;E
210059892021;3;1;SP;467.3;547.2;534.6;633.4;940.0;F;P
210061568856;3;1;BA;432.5;480.4;467.0;440.8;340.0;E;B
210059721269;1;2;SC;531.3;562.4;554.5;740.1;880.0;C;F
210061126654;3;2;RJ;529.9;641.5;627.7;754.7;820.0;G;L
210058196012;1;3;SP;598.8;708.9;622.1;660.7;740.0;E;F
210059706430;1;1;RJ;589.9;562.2;566.0;611.3;740.0;G;I
210059825921;1;1;RN;499.8;491.3;529.7;461.5;320.0;E;E
210061361949;4;1;PR;636.8;625.1;596.9;802.0;720.0;E;E
210058220268;3;1;MG;469.5;496.2;519.1;637.7;640.0;G;E
210060579400;2;1;BA;434.7;530.3;497.8;466.3;580.0;C;B
210059459392;1;1;MG;363.4;381.5;359.7;515.0;360.0;D;C
210061105194;3;1;GO;487.6;550.9;535.4;581.1;600.0;G;D
210061675876;1;1;RN;448.2;560.7;429.5;422.2;420.0;G;F
210059882191;1;3;RN;568.9;545.1;593.2;638.6;940.0;G;E
210061111826;3;1;PA;553.9;650.6;592.4;644.3;760.0;A;A
210060349237;2;3;BA;551.1;646.6;561.8;705.7;880.0;E;D
210058259856;2;1;GO;532.6;550.1;528.6;487.0;620.0;B;B
210060194421;2;1;SP;483.8;515.4;462.4;485.4;320.0;A;D
210059385854;3;1;SP;404.0;328.7;414.5;495.3;440.0;D;C
210059382101;3;1;RR;513.6;492.2;518.8;747.1;580.0;G;G
210058962830;3;1;SP;581.7;576.1;462.7;603.4;660.0;E;E
210059143093;3;1;ES;509.4;495.5;509.6;402.9;640.0;B;G
210058861595;1;3;MG;616.6;630.3;668.1;769.8;940.0;G;Q
210059908821;3;1;MG;452.6;446.5;452.5;448.2;380.0;G;D
210060448254;2;1;RN;440.0;553.8;521.6;474.4;540.0;E;E
210059038991;1;2;MT;508.0;546.2;531.2;497.4;720.0;F;D
210060803943;1;3;RJ;578.4;639.3;565.9;705.7;600.0;E;G
210061342588;1;1;RJ;510.3;518.8;551.9;764.4;800.0;E;H
210059945584;3;1;AM;374.3;383.5;368.0;486.1;420.0;E;B
210060023057;1;2;SP;542.6;615.1;582.8;678.3;680.0;C;B
210060527817;1;2;SP;567.4;585.4;557.2;586.0;600.0;D;B
210061407119;3;3;RN;599.7;626.9;519.7;622.3;940.0;E;C
210059791616;3;1;MG;556.6;498.5;560.5;606.3;540.0;F;D
210059263635;1;1;PR;409.3;477.3;485.9;457.0;520.0;D;D
210058949471;1;1;CE;518.7;682.4;655.2;575.8;880.0;E;B
210061135416;3;3;BA;578.9;558.8;391.5;485.7;780.0;G;C
210060264340;1;3;SC;636.7;612.4;584.2;761.4;620.0;G;I
210058104548;2;1;SP;479.0;564.0;520.7;646.2;620.0;G;K
210058572527;3;3;RJ;0.0;378.0;481.1;0.0;880.0;F;J
210059082146;3;1;SP;526.2;562.7;516.5;425.9;520.0;B;G
210061277513;3;2;MG;464.4;507.2;501.3;519.4;900.0;G;E
210058674937;1;2;SP;559.0;597.8;600.8;663.0;700.0;E;B
210061219065;1;1;MG;422.5;489.5;513.3;365.3;540.0;G;M
210061899843;1;1;MG;553.3;577.9;608.8;746.4;880.0;G;O
210060337582;3;1;CE;553.7;564.0;586.9;560.3;840.0;E;D
210059740796;1;1;MG;507.1;486.7;380.9;372.2;340.0;B;C
210059337562;1;1;BA;361.9;330.6;524.9;348.0;520.0;E;A
210059088974;2;1;ES;570.5;597.1;614.5;638.8;880.0;D;G
210058230712;1;1;RS;462.7;466.4;477.4;446.3;540.0;E;D
210059639827;1;1;RJ;478.0;565.9;563.0;438.2;780.0;E;F
210058084022;1;3;SP;625.3;637.2;622.0;716.8;920.0;F;O
210059633898;1;2;RS;523.4;602.0;592.3;653.9;660.0;D;G
210059309279;1;1;MG;596.8;647.7;567.7;670.0;640.0;E;G
210059779465;3;2;CE;577.5;606.6;542.5;751.1;740.0;F;B
210058718963;3;1;MG;467.7;457.4;407.2;539.1;580.0;E;C
210061194736;1;2;RJ;385.3;363.1;479.1;435.7;720.0;C;C
210061603065;1;1;DF;473.1;537.9;543.9;470.8;520.0;F;C
210060115240;3;2;MG;518.8;591.9;615.0;724.4;680.0;E;C
210060670266;3;1;SE;463.6;442.3;455.4;478.6;640.0;C;B
210061736268;3;3;PA;506.1;375.0;472.2;436.2;920.0;D;E
210058229468;3;1;PA;542.6;612.2;568.5;680.6;680.0;E;B
210061658611;2;1;RN;609.6;662.6;670.9;675.3;760.0;F;G
210058667186;1;1;MA;736.0;700.0;572.7;788.0;740.0;E;E
210061746004;3;1;AL;376.1;510.5;496.1;441.0;540.0;A;B
210060777500;1;1;RJ;544.3;609.7;555.2;603.5;600.0;E;B
210059801337;3;3;CE;428.8;519.6;510.8;602.3;680.0;E;B
210058513153;3;2;SE;490.7;377.7;481.8;455.2;500.0;C;A
210059711529;3;1;BA;464.3;431.3;425.6;349.0;480.0;C;A
210058736013;3;1;RJ;482.2;578.0;499.2;533.5;840.0;B;A
210060916185;1;1;MA;518.8;519.9;521.1;519.6;500.0;F;H
210058129875;1;2;RS;592.8;651.3;582.3;739.0;760.0;G;H
210061823371;1;1;CE;471.8;511.6;447.1;541.9;720.0;G;I
210059487420;1;2;MG;568.4;557.1;523.9;667.7;500.0;C;C
210059604341;2;1;MG;586.5;615.2;633.7;694.2;820.0;D;C
210059767249;0;2;MG;585.6;600.4;566.0;639.7;420.0;E;C
210060861222;1;1;PE;328.1;387.6;422.3;418.0;280.0;B;B
210061299868;2;2;MG;361.6;466.5;358.4;510.4;420.0;E;B
210060987403;1;1;MG;556.0;602.3;619.5;626.6;640.0;E;K
210059219846;3;1;PE;669.2;659.4;630.3;806.9;900.0;G;H
210059327680;3;3;AC;595.2;645.2;669.6;600.7;940.0;G;J
210058629064;2;2;SP;443.3;510.9;451.7;371.9;440.0;C;C
210060827586;3;1;SP;566.3;593.2;584.5;619.0;540.0;C;F
210061146698;3;1;SP;684.8;633.9;628.2;731.6;880.0;F;M
210059219639;1;1;MA;353.2;428.3;406.4;433.0;440.0;F;B
210061527616;1;3;SP;453.9;542.5;610.6;554.8;720.0;G;B
210060696389;3;1;MA;329.6;524.2;448.6;414.5;600.0;F;B
210061800870;3;1;CE;345.3;606.0;516.7;419.4;380.0;D;B
210060277803;1;1;SP;516.9;570.6;457.6;637.2;580.0;F;D
210061140974;1;1;MA;582.8;569.7;515.8;636.0;440.0;E;C
210058170867;1;1;CE;613.9;560.4;556.2;725.6;540.0;E;B
210059076477;3;1;MG;531.3;598.0;573.6;669.8;880.0;C;B
210059391172;1;1;PR;0.0;528.8;531.4;0.0;480.0;E;E
210061380866;3;2;RJ;465.5;449.3;332.6;469.9;0.0;G;B
210058446837;1;3;MT;564.4;584.1;619.1;718.9;740.0;F;H
210060851150;1;1;MG;574.9;488.0;558.2;705.4;720.0;G;Q
210059641549;1;1;SP;555.3;613.0;491.8;553.8;880.0;F;E
210059717169;3;2;AC;458.4;355.8;465.3;332.9;340.0;D;B
210061760080;1;1;RJ;462.3;491.1;429.6;357.2;460.0;B;F
210058590035;3;2;PA;608.4;584.3;567.8;684.6;940.0;F;E
210059612756;1;1;SP;737.1;743.4;644.8;731.9;980.0;E;J
210058986090;3;1;AC;588.9;592.0;579.6;684.4;680.0;E;G
210058185446;2;1;SE;586.4;527.8;497.4;563.0;920.0;B;A
210059407781;1;1;SP;504.3;601.5;578.3;542.7;460.0;F;A
210058059283;1;1;RJ;519.3;549.5;475.8;595.1;400.0;E;D
210061682043;1;1;SC;587.8;616.0;548.2;678.0;580.0;F;D
210058929100;3;1;RN;502.2;536.6;497.2;477.2;820.0;B;C
210059725786;3;1;BA;0.0;500.1;482.7;0.0;640.0;E;B
210059534154;3;1;MT;398.7;428.0;452.1;366.9;540.0;B;C
210059461400;1;2;PR;567.3;636.0;593.2;620.1;560.0;D;F
210059619726;3;1;ES;554.6;643.3;599.3;620.4;700.0;B;C
210059133089;2;1;AL;368.4;500.2;485.4;463.2;640.0;E;C
210058668326;3;2;MA;406.0;457.7;528.4;358.6;440.0;E;B
210059177787;3;1;PE;434.5;435.3;433.1;443.4;560.0;B;A
210059958077;1;1;PA;491.1;582.7;585.2;574.3;800.0;C;A
210060846070;3;1;BA;596.3;668.1;567.9;737.6;920.0;D;G
210061559039;2;1;GO;507.3;571.6;564.2;567.0;600.0;E;B
210061480502;1;1;SP;679.5;708.6;651.3;758.5;780.0;G;I
210060025862;1;1;SE;492.5;589.4;575.7;668.8;940.0;F;D
210058821657;3;2;MT;534.7;564.3;555.6;587.2;680.0;G;F
210061143699;3;3;BA;427.7;406.8;460.5;626.5;520.0;E;D
210060248653;1;3;AL;465.1;533.5;504.8;631.5;680.0;F;D
210059026333;3;2;CE;655.2;677.3;674.9;840.4;800.0;E;D
210059321605;1;3;GO;669.0;696.8;578.2;836.3;880.0;G;Q
210059228239;3;2;RR;553.9;514.5;513.8;385.5;480.0;E;G
210060009202;3;1;MG;472.2;507.1;514.6;375.2;800.0;E;B
210059063973;3;1;AL;574.3;601.0;560.9;727.1;960.0;G;E
210061479440;1;1;RS;471.8;486.8;520.4;490.1;500.0;B;C
210058338046;3;1;BA;496.2;540.4;509.9;486.9;600.0;E;C
210061557131;2;2;CE;396.3;486.9;528.2;434.6;440.0;H;B
210061294353;3;1;PA;554.3;556.6;511.8;602.7;940.0;F;B
210058730850;3;1;MA;556.2;585.5;549.5;641.6;820.0;F;B
210059975825;3;2;CE;492.1;556.3;531.0;583.6;560.0;D;C
210058458837;1;1;SP;717.5;665.2;591.3;731.0;960.0;G;K
210059209881;3;1;PE;512.4;485.0;461.2;377.1;420.0;D;B
210059513006;3;1;BA;459.3;424.4;399.5;472.4;360.0;D;B
210060448347;3;2;RJ;451.4;484.4;421.3;371.1;480.0;C;C
210059039583;3;1;BA;516.5;583.3;590.0;539.9;320.0;D;B
210059244997;1;1;MS;511.0;570.9;585.8;615.8;640.0;E;C
210059745743;3;2;MA;370.8;492.5;465.0;370.2;640.0;C;B
210061851568;1;3;PR;513.3;464.0;512.8;483.7;880.0;G;C
210060548670;2;2;MA;426.9;529.6;529.7;538.8;920.0;E;C
210061821304;2;1;RJ;445.9;528.0;549.9;513.1;500.0;E;J
210060165849;1;3;MG;688.5;725.1;625.1;932.8;920.0;G;Q
210059240077;3;2;ES;458.7;540.3;561.8;549.7;660.0;E;C
210061131917;1;1;DF;415.4;592.5;564.2;560.8;620.0;E;C
210058556811;3;2;PE;479.0;521.9;497.9;521.6;700.0;C;B
210059429769;1;1;CE;455.3;523.6;533.5;368.5;880.0;E;B
210059783060;3;2;PE;636.3;608.4;599.1;798.2;820.0;C;C
210062028415;3;1;PA;572.4;594.3;550.1;555.0;620.0;E;E
210058117648;3;2;MA;480.3;679.6;557.0;678.8;940.0;H;B
210058964388;3;2;PB;489.8;492.5;509.3;612.3;900.0;D;B
210061561021;1;1;PE;440.6;441.5;486.9;428.5;780.0;D;B
210059798357;3;2;CE;444.0;341.7;456.8;398.1;560.0;C;B
210061559021;3;1;RN;605.5;393.2;527.2;705.0;860.0;G;O
210061557114;2;1;RS;463.8;505.8;546.1;434.0;620.0;E;B
210059137585;0;1;PE;518.4;627.7;570.3;492.6;940.0;B;C
210059899016;3;1;PA;518.9;540.8;464.9;385.5;880.0;B;C
210060428734;1;1;RS;386.6;518.0;526.8;375.4;480.0;G;N
210058369071;1;2;SP;415.2;642.4;622.0;686.7;680.0;F;C
210059584844;3;1;PB;557.8;566.7;573.5;697.6;780.0;E;G
210059947644;1;1;RS;456.3;543.7;478.9;515.0;580.0;E;B
210058721439;3;2;MG;596.9;572.4;466.6;706.2;740.0;G;C
210060076380;3;1;AP;540.3;532.7;544.8;582.0;520.0;E;F
210059462779;3;2;MS;561.4;583.1;545.2;624.7;960.0;E;E
210060856912;1;1;PE;461.9;584.8;534.2;398.9;800.0;B;D
210060906258;3;1;RJ;633.7;611.0;589.2;707.2;800.0;C;C
210060893191;1;2;PI;339.8;409.0;482.5;483.1;360.0;E;B
210058943306;3;1;RJ;349.7;389.4;441.0;415.3;700.0;E;B
210061327077;1;3;SP;537.5;615.2;624.5;618.3;840.0;E;D
210058169348;1;2;SC;485.3;464.4;523.6;488.7;640.0;E;G
210059885235;3;1;MA;599.9;611.6;544.4;713.0;800.0;F;G
210060328735;3;1;SP;468.6;0.0;481.6;591.0;620.0;G;J
210060982342;1;1;PA;628.1;623.3;468.0;773.3;940.0;F;D
210061343249;1;2;SP;662.4;769.8;645.4;697.1;620.0;E;B
210060533430;1;2;SP;420.9;450.3;527.7;531.4;580.0;E;G
210061498942;1;2;SC;446.5;563.6;562.7;420.9;580.0;E;D
210058380417;3;1;MG;603.2;606.7;621.7;812.6;880.0;F;C
210060323696;1;1;SP;550.0;631.4;601.8;720.9;880.0;E;E
210059279814;3;1;CE;339.2;476.1;492.2;441.5;560.0;C;D
210060284292;2;1;SP;598.2;594.6;550.5;763.3;680.0;F;I
210060355266;3;1;ES;520.7;580.3;515.0;640.7;580.0;E;E
210061259714;3;1;RN;424.3;452.5;468.1;370.0;200.0;B;B
210061051285;3;1;SP;504.8;586.5;561.3;488.9;340.0;A;B
210058274899;3;2;PE;343.5;563.4;474.5;469.9;480.0;D;B
210058774205;1;1;MT;539.9;577.9;531.8;513.0;860.0;D;C
210060669707;1;2;RS;511.4;556.9;537.6;402.9;540.0;D;B
210059789060;3;1;AL;489.9;501.5;506.2;481.1;560.0;B;H
210061939883;3;2;MT;487.7;558.9;473.1;586.5;600.0;D;G
210061876010;1;1;RS;734.5;744.0;660.6;805.2;720.0;C;F
210060664143;3;1;PB;392.5;499.1;523.7;549.2;520.0;B;B
210060581526;1;1;PE;487.9;570.8;527.1;651.6;820.0;B;B
210061563077;1;1;PB;541.4;629.4;590.6;606.2;800.0;E;E
210060021043;1;2;SP;497.6;551.7;580.1;462.4;700.0;F;H
210060367694;3;1;PB;386.0;474.0;475.6;376.1;700.0;E;E
210061521279;1;3;PR;566.2;624.6;562.0;598.4;760.0;F;G
210059229557;3;1;MG;481.2;513.8;532.7;474.3;520.0;F;H
210062061492;2;2;SP;463.6;384.1;427.3;371.4;480.0;E;C
210058196201;0;2;RN;518.8;584.0;607.4;624.0;820.0;H;B
210059303057;3;1;MG;595.1;587.4;612.3;642.2;540.0;E;C
210060885734;2;3;BA;413.4;492.5;444.5;377.8;840.0;E;E
210058468632;1;1;RN;445.3;496.7;511.9;419.8;740.0;F;B
210060058547;1;1;RS;599.4;575.5;562.8;705.9;960.0;F;J
210059375097;3;1;MA;409.1;467.5;461.8;475.5;700.0;F;G
210060030904;3;1;MG;582.5;381.3;486.5;367.8;480.0;B;D
210059334856;3;1;SP;592.5;611.9;596.9;669.6;740.0;F;G
210058821460;1;3;PE;603.9;564.8;548.7;720.2;940.0;G;C
210058268744;3;1;MG;504.7;413.3;502.2;409.7;480.0;A;B
210061486002;1;3;MT;626.1;501.6;529.2;589.0;900.0;F;M
210060704165;3;2;PE;564.0;596.3;579.2;507.8;900.0;F;G
210061085995;1;1;SP;585.6;594.9;582.2;527.7;620.0;D;C
210059062201;3;3;BA;571.2;656.0;648.9;687.9;840.0;G;K
210058178256;1;2;SP;334.6;456.1;553.3;529.9;640.0;C;C
210061062372;3;1;DF;486.4;425.1;492.9;474.9;580.0;G;I
210060629876;2;1;MA;571.8;633.0;558.6;607.5;940.0;B;B
210059292913;3;1;MG;531.5;547.5;520.0;554.3;440.0;B;D
210058046680;3;1;PR;454.3;527.5;569.9;436.7;380.0;E;B
210058669753;2;1;CE;458.2;416.4;459.2;437.3;660.0;D;B
210060192450;2;1;BA;437.3;590.9;550.2;424.3;500.0;E;B
210061759150;3;1;PA;519.3;553.1;512.3;456.9;520.0;E;B
210061022896;1;3;MG;637.5;639.2;484.3;739.0;800.0;G;Q
210059511573;1;1;PA;561.6;632.4;578.5;658.4;980.0;G;H
210059561196;1;2;SE;339.8;419.1;425.3;371.7;560.0;C;B
210061091213;4;1;PA;430.0;561.6;562.6;368.9;520.0;G;N
210061724082;1;1;CE;486.5;541.3;556.1;473.6;480.0;B;B
210061517353;2;2;PE;512.8;491.7;427.4;410.4;0.0;E;A
210061096091;3;1;PA;436.5;528.7;402.3;455.6;560.0;B;B
210060728022;1;1;RS;669.7;635.5;655.4;742.6;920.0;G;H
210060469624;1;1;PE;536.7;695.4;684.0;619.1;500.0;G;G
210059265635;1;3;MG;607.8;658.1;656.7;758.1;940.0;B;G
210061907931;3;1;ES;522.4;352.2;350.1;439.4;520.0;E;F
210058660156;3;2;MG;577.5;520.5;544.6;401.6;860.0;F;D
210061540810;2;1;CE;445.9;541.8;536.4;586.0;800.0;E;B
210060100220;3;1;MA;459.6;489.0;533.9;435.9;640.0;E;B
210059154425;1;2;CE;481.0;437.3;482.2;392.6;600.0;E;A
210059142458;3;2;SE;496.1;571.9;497.2;485.7;960.0;D;D
210058241319;2;2;TO;579.2;634.8;488.6;397.3;740.0;E;D
210059691448;3;1;SE;422.6;392.0;444.0;506.1;600.0;D;B
210060127267;1;1;RN;630.5;625.9;613.5;863.1;940.0;E;Q
210059882267;1;3;RJ;663.0;657.1;612.2;819.0;920.0;G;Q
210058811718;3;2;PE;449.9;418.0;421.2;444.7;500.0;C;B
210059479434;1;1;RJ;457.5;533.6;500.7;361.8;0.0;A;D
210061419518;2;1;PE;482.4;570.0;517.0;510.0;480.0;A;B
210061100350;1;1;AL;360.6;482.2;462.9;442.8;380.0;E;B
210061619833;3;2;BA;463.4;488.2;488.6;441.7;720.0;D;D
210061055869;3;2;CE;388.1;487.6;455.2;630.1;760.0;E;B
210061320714;3;1;PR;401.9;460.9;419.7;559.0;620.0;G;D
210058243307;1;1;PE;451.9;542.8;565.9;618.8;840.0;E;F
210058114015;1;1;SP;341.8;614.3;549.8;428.1;600.0;E;H
210058684748;3;2;PA;461.2;419.8;475.9;431.3;480.0;C;B
210060347062;2;1;BA;511.3;486.4;441.3;359.7;480.0;D;B
210061576108;3;1;MG;519.2;499.9;497.7;496.9;300.0;A;E
210058961948;2;1;PE;408.3;474.6;477.9;331.5;320.0;B;A
210060842306;3;2;RN;681.8;697.7;672.8;879.1;920.0;D;G
210059522817;3;2;BA;424.4;506.6;462.8;428.5;480.0;E;B
210061326456;3;1;MA;354.4;453.8;467.2;364.5;540.0;G;F
210061040549;3;1;CE;505.6;429.9;523.2;447.1;600.0;C;A
210059201145;3;1;GO;384.0;518.4;479.1;430.7;240.0;A;A
210059747563;3;1;MG;411.1;466.5;530.4;459.0;880.0;F;E
210061329204;3;1;SP;543.4;557.4;507.3;519.3;440.0;E;B
210059709199;3;1;PB;512.9;549.8;556.5;608.3;600.0;E;B
210058244862;3;2;AM;464.9;544.7;536.2;545.9;840.0;D;B
210058535790;1;3;SP;472.2;575.6;509.1;677.6;840.0;F;L
210061889821;1;1;MG;593.3;606.5;590.3;748.2;360.0;G;G
210060000314;1;1;RN;600.9;596.4;596.4;695.0;960.0;C;C
210059359073;3;1;BA;422.8;467.2;525.4;601.3;640.0;D;A
210061892623;1;1;PA;403.1;365.8;341.2;398.5;260.0;B;B
210058709045;2;2;SP;501.9;607.3;563.3;494.6;660.0;E;F
210060096742;3;1;BA;459.0;366.6;413.0;462.1;500.0;E;D
210058075951;1;1;MG;504.3;576.5;560.4;562.8;640.0;F;N
210060302219;1;3;PA;467.8;611.0;580.2;633.6;740.0;G;I
210061464943;1;2;SP;500.1;571.3;553.5;652.8;860.0;F;G
210059982764;3;1;PA;683.2;679.9;668.5;749.5;960.0;E;B
210059066852;3;1;RJ;385.1;332.7;361.0;339.4;440.0;E;D
210060770517;1;1;PR;565.9;664.5;677.1;706.2;700.0;E;J
210059195805;3;1;PA;484.2;629.9;613.6;605.8;700.0;E;B
210058279714;1;1;PE;447.3;613.1;578.4;521.4;520.0;E;B
210060717652;3;2;RS;480.2;459.5;458.5;594.4;580.0;H;D
210058850139;3;3;GO;527.6;545.4;558.5;621.6;720.0;E;F
210061180764;3;1;PE;536.3;507.3;505.7;423.7;480.0;E;B
210060517879;1;3;PB;343.0;525.2;421.8;410.3;680.0;E;E
210059887961;1;2;SP;436.3;382.5;350.0;337.9;460.0;E;C
210060518929;1;2;SP;562.7;586.4;613.1;714.9;860.0;G;Q
210058576231;1;1;SC;588.9;610.3;596.5;709.0;920.0;G;K
210061136196;1;1;PR;428.4;481.6;404.5;388.4;520.0;C;C
210059234333;3;2;SE;541.4;419.4;493.6;387.6;620.0;E;B
210061423787;1;1;CE;575.9;555.7;447.6;568.5;560.0;C;C
210061488475;3;2;RJ;329.5;422.3;416.3;392.5;640.0;C;B
210060763988;3;1;BA;444.3;554.1;450.4;426.2;480.0;E;B
210061259280;1;1;RJ;510.2;579.9;560.7;756.6;660.0;G;L
210059828250;1;1;SP;520.2;606.4;551.6;485.3;560.0;D;C
210061833629;3;1;RJ;601.7;568.4;598.9;740.0;500.0;E;C
210058672182;1;1;RJ;524.8;523.5;517.5;512.4;880.0;B;C
210059666326;3;1;PA;509.6;371.2;492.1;378.9;920.0;D;B
210061072345;1;1;RN;515.5;439.8;473.5;582.0;600.0;E;B
210061249306;1;1;SP;574.2;531.3;566.0;431.0;440.0;G;E
210061231092;3;2;CE;448.0;391.5;528.2;486.1;440.0;A;B
210058094507;3;1;SP;473.3;445.0;467.0;529.9;320.0;F;C
210059280011;1;2;MG;629.4;612.8;540.0;713.4;840.0;E;K
210058281884;3;2;AL;401.9;521.7;526.3;581.2;700.0;E;C
210061898920;3;1;PI;429.0;468.1;477.3;470.5;780.0;D;B
